Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Churn
Female,48,No,No,No,No,0,No,0,15,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,No
Male,40,No,No,Yes,Yes,1,Yes,1,51,Offer B,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,No
Male,47,No,No,Yes,No,0,Yes,1,70,No Offer,No,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.15,No
Female,45,No,No,Yes,Yes,2,Yes,1,71,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.1,No
Female,35,No,No,Yes,Yes,3,Yes,1,39,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.95,No
Female,27,Yes,No,Yes,Yes,1,Yes,1,61,Offer B,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59.8,No
Female,33,No,No,No,No,0,No,0,52,Offer B,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.75,No
Male,27,Yes,No,Yes,No,0,Yes,1,64,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.5,No
Male,47,No,No,Yes,No,0,Yes,1,62,Offer B,Yes,No,Yes,Cable,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,60.15,No
Male,64,No,No,Yes,No,0,Yes,1,30,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.05,No
Female,27,Yes,No,No,No,0,No,0,1,Offer E,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,No
Male,59,No,No,Yes,No,0,Yes,1,15,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.45,No
Male,47,No,No,Yes,Yes,3,Yes,1,27,No Offer,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,80.65,No
Female,31,No,No,No,Yes,3,No,0,4,Offer E,No,No,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,57.2,No
Female,48,No,No,Yes,No,0,Yes,1,72,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.75,No
Female,33,No,No,No,No,0,No,0,36,No Offer,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,76.35,No
Male,24,Yes,No,No,No,0,No,0,1,Offer E,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,18.9,No
Female,33,No,No,Yes,No,0,No,0,71,No Offer,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.4,No
Male,27,Yes,No,Yes,Yes,1,Yes,4,10,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.4,No
Male,55,No,No,Yes,Yes,1,Yes,4,20,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,No
Female,57,No,No,No,No,0,No,0,4,Offer E,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,55.5,No
Male,49,No,No,No,No,0,No,0,2,Offer E,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.2,No
Female,30,No,No,No,No,0,No,0,29,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,No
Male,56,No,No,No,No,0,No,0,13,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.4,No
Female,60,No,No,Yes,No,0,Yes,4,59,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,No
Male,41,No,No,Yes,No,0,Yes,10,18,Offer D,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.35,No
Female,22,Yes,No,Yes,Yes,2,Yes,8,17,Offer D,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,74.55,No
Male,55,No,No,Yes,No,0,Yes,10,47,Offer B,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,73.6,No
Male,51,No,No,Yes,Yes,2,Yes,10,19,Offer D,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.1,No
Female,27,Yes,No,Yes,No,0,Yes,8,2,Offer E,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.85,No
Male,23,Yes,No,No,No,0,No,0,7,Offer E,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,24.35,No
Female,49,No,No,No,No,0,No,0,18,Offer D,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.55,No
Female,46,No,No,Yes,No,0,No,0,71,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.05,No
Male,38,No,No,Yes,No,0,Yes,8,72,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,103.75,No
Male,35,No,No,Yes,Yes,3,Yes,4,66,No Offer,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,56.75,No
Male,19,Yes,No,Yes,Yes,2,Yes,6,24,Offer C,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.8,No
Female,20,Yes,No,Yes,Yes,2,Yes,2,56,Offer B,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,No
Female,27,Yes,No,No,No,0,No,0,42,Offer B,Yes,No,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.65,No
Female,28,Yes,No,Yes,Yes,3,Yes,3,72,No Offer,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,83.3,No
Female,47,No,No,No,No,0,No,0,12,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.55,No
Male,24,Yes,No,Yes,No,0,Yes,2,71,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.45,No
Female,42,No,No,Yes,No,0,Yes,10,26,Offer C,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.2,No
Female,33,No,No,No,Yes,2,No,0,7,No Offer,No,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.8,No
Female,41,No,No,Yes,Yes,1,Yes,1,6,No Offer,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.5,No
Male,61,No,No,Yes,No,0,Yes,9,51,No Offer,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,30.05,No
Male,32,No,No,Yes,Yes,1,Yes,1,72,No Offer,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,65.65,No
Female,56,No,No,No,No,0,No,0,47,No Offer,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.05,No
Female,44,No,No,Yes,Yes,2,Yes,10,16,Offer D,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,No
Male,60,No,No,No,No,0,No,0,6,No Offer,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.5,No
Female,19,Yes,No,Yes,Yes,1,Yes,7,69,No Offer,No,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,43.95,No
Female,41,No,No,Yes,No,0,Yes,4,64,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.15,No
Male,33,No,No,No,No,0,No,0,25,Offer C,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.6,No
Female,43,No,No,No,No,0,No,0,6,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,No
Male,28,Yes,No,Yes,No,0,Yes,9,66,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,115.8,No
Female,60,No,No,No,No,0,No,0,61,No Offer,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.65,No
Female,25,Yes,No,No,No,0,No,0,12,Offer D,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.1,No
Female,32,No,No,No,No,0,No,0,34,Offer C,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65.0,No
Female,59,No,No,Yes,No,0,Yes,10,41,No Offer,No,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,35.45,No
Female,53,No,No,Yes,Yes,1,Yes,9,72,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,No
Female,53,No,No,No,No,0,No,0,41,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,No
Female,51,No,No,Yes,Yes,3,Yes,3,23,Offer D,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,81.85,No
Male,36,No,No,Yes,Yes,3,Yes,4,71,No Offer,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,109.3,No
Male,40,No,No,Yes,No,0,Yes,8,72,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.4,No
Male,48,No,No,Yes,Yes,3,Yes,9,6,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.8,No
Male,64,No,No,Yes,Yes,1,Yes,2,23,Offer D,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,No
Female,19,Yes,No,No,No,0,No,0,72,No Offer,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9,No
Female,19,Yes,No,Yes,No,0,Yes,7,7,No Offer,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.3,No
Male,33,No,No,Yes,Yes,1,Yes,1,9,No Offer,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.5,No
Female,52,No,No,No,No,0,No,0,12,Offer D,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.15,No
Female,43,No,No,No,No,0,No,0,1,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,No
Male,45,No,No,No,No,0,No,0,20,Offer D,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.8,No
Female,25,Yes,No,No,No,0,No,0,10,Offer D,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.3,No
Male,32,No,No,Yes,Yes,3,Yes,7,20,Offer D,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,96.8,No
Male,27,Yes,No,Yes,No,0,Yes,8,20,Offer D,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.65,No
Male,33,No,No,Yes,Yes,1,Yes,1,19,Offer D,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,No
Male,53,No,No,Yes,No,0,Yes,1,22,Offer D,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.6,No
Female,63,No,No,No,No,0,No,0,35,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,80.05,No
Female,43,No,No,No,No,0,No,0,1,No Offer,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.15,No
Male,43,No,No,No,No,0,No,0,39,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.15,No
Male,31,No,No,No,No,0,No,0,56,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.35,No
Male,58,No,No,No,Yes,2,No,0,18,Offer D,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.65,No
Female,30,No,No,Yes,Yes,2,Yes,1,16,Offer D,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.95,No
Female,45,No,No,No,No,0,No,0,68,Offer A,Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,54.45,No
Female,46,No,No,Yes,Yes,1,Yes,1,72,Offer A,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.7,No
Male,52,No,No,No,No,0,No,0,9,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,No
Female,37,No,No,No,No,0,No,0,30,Offer C,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,No
Female,45,No,No,No,No,0,No,0,18,Offer D,No,No,Yes,DSL,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,35.2,No
Male,63,No,No,Yes,No,0,Yes,1,44,No Offer,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54.3,No
Female,47,No,No,Yes,Yes,2,Yes,1,30,Offer C,Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.3,No
Female,44,No,No,Yes,No,0,No,0,71,Offer A,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.9,No
Male,32,No,No,Yes,No,0,Yes,1,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.35,No
Female,55,No,No,No,Yes,2,No,0,22,No Offer,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,49.45,No
Female,25,Yes,No,No,Yes,1,No,0,49,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.45,No
Female,33,No,No,Yes,Yes,3,Yes,10,42,No Offer,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.15,No
Female,38,No,No,Yes,Yes,1,Yes,2,7,Offer E,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,No
Female,52,No,No,Yes,Yes,3,Yes,10,67,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.25,No
Male,24,Yes,No,No,No,0,No,0,15,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.7,No
Male,42,No,No,Yes,No,0,Yes,5,67,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,93.15,No
Male,61,No,No,Yes,Yes,2,Yes,3,53,No Offer,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,69.7,No
Male,38,No,No,Yes,Yes,1,Yes,10,21,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,No
Female,30,No,No,Yes,Yes,2,Yes,4,40,No Offer,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,No
Female,49,No,No,Yes,Yes,2,Yes,8,22,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.75,No
Male,25,Yes,No,No,No,0,No,0,39,Offer C,No,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.6,No
Female,35,No,No,Yes,No,0,Yes,3,2,Offer E,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,No
Female,43,No,No,Yes,Yes,2,Yes,3,57,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.75,No
Male,49,No,No,Yes,Yes,3,Yes,10,8,Offer E,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.4,No
Female,30,No,No,Yes,Yes,1,Yes,3,7,Offer E,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,No
Male,49,No,No,No,No,0,No,0,49,No Offer,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,66.15,No
Female,47,No,No,No,No,0,No,0,65,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,89.85,No
Female,48,No,No,No,No,0,No,0,55,No Offer,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,45.05,No
Male,28,Yes,No,Yes,Yes,3,Yes,10,71,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.85,No
Male,62,No,No,No,No,0,No,0,35,Offer C,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,96.75,No
Male,29,Yes,No,No,No,0,No,0,17,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.65,No
Female,20,Yes,No,Yes,No,0,Yes,5,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.15,No
Female,30,No,No,Yes,Yes,1,Yes,4,28,Offer C,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,82.85,No
Female,59,No,No,Yes,No,0,Yes,4,18,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,No
Female,30,No,No,No,No,0,No,0,52,No Offer,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.45,No
Female,53,No,No,Yes,No,0,Yes,8,47,No Offer,Yes,No,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,58.6,No
Female,44,No,No,No,No,0,No,0,23,No Offer,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,49.7,No
Male,59,No,No,Yes,Yes,2,Yes,10,66,Offer A,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,65.85,No
Female,22,Yes,No,No,No,0,No,0,8,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5,No
Female,23,Yes,No,Yes,Yes,2,Yes,2,71,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,113.65,No
Male,23,Yes,No,Yes,No,0,Yes,3,46,No Offer,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,65.65,No
Female,25,Yes,No,No,No,0,No,0,66,Offer A,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,61.35,No
Female,60,No,No,Yes,No,0,Yes,8,42,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85.9,No
Female,62,No,No,No,No,0,No,0,5,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.65,No
Male,25,Yes,No,No,No,0,No,0,29,Offer C,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,70.9,No
Female,37,No,No,Yes,Yes,5,Yes,5,27,Offer C,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.85,No
Female,25,Yes,No,Yes,Yes,3,Yes,1,25,Offer C,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,No
Male,36,No,No,Yes,No,0,Yes,4,57,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.05,No
Female,47,No,No,No,No,0,No,0,13,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,81.9,No
Male,42,No,No,Yes,Yes,3,No,0,71,Offer A,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,66.2,No
Female,57,No,No,No,No,0,No,0,1,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,No
Male,33,No,No,Yes,Yes,1,Yes,3,50,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.95,No
Male,49,No,No,No,No,0,No,0,1,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,No
Male,32,No,No,No,No,0,No,0,5,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.25,No
Female,44,No,No,No,No,0,No,0,66,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,104.55,No
Female,32,No,No,Yes,Yes,2,Yes,4,49,No Offer,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,87.2,No
Male,32,No,No,Yes,Yes,3,Yes,3,66,Offer A,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,25.7,No
Male,31,No,No,No,Yes,2,No,0,11,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,86.2,No
Male,29,Yes,No,No,No,0,No,0,28,Offer C,No,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,30.1,No
Male,31,No,No,Yes,No,0,Yes,9,65,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.35,No
Female,45,No,No,No,No,0,No,0,62,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.2,No
Female,38,No,No,Yes,No,0,Yes,9,2,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.1,No
Female,57,No,No,No,No,0,No,0,2,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,No
Female,36,No,No,Yes,Yes,3,Yes,1,55,Offer B,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.65,No
Female,64,No,No,No,No,0,No,0,30,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.4,No
Male,58,No,No,No,No,0,No,0,17,No Offer,Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,56.1,No
Female,32,No,No,Yes,Yes,1,Yes,10,16,No Offer,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,68.25,No
Male,25,Yes,No,No,No,0,No,0,72,Offer A,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.75,No
Male,48,No,No,No,No,0,No,0,9,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,No
Female,43,No,No,No,No,0,No,0,1,No Offer,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.35,No
Male,64,No,No,No,Yes,1,No,0,23,No Offer,Yes,No,Yes,Cable,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,54.15,No
Male,28,Yes,No,No,Yes,3,No,0,8,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,No
